p_match;inns;bat;p_bat;team_bat;bowl;p_bowl;team_bowl;ball;outcome;score;out;dismissal;over;date;year;ground;country;winner;toss;bat_hand;bowl_style;bowl_kind;batruns;ballfaced;bowlruns;bat_out;wagonX;wagonY;wagonZone
1216519;1;Marcus Stoinis;325012;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;1;four;4;FALSE;;16;05/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Delhi Capitals;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;41;292;6
1216519;1;Marcus Stoinis;325012;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;8;four;4;FALSE;;19;05/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Delhi Capitals;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;348;136;2
1136611;2;Alex Hales;249866;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;6;six;6;FALSE;;5;17/05/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Royal Challengers Bangalore;Sunrisers Hyderabad;RHB;RMF;pace bowler;6;1;6;TRUE;337;274;3
1175366;1;Jonny Bairstow;297433;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;4;four;4;FALSE;;4;31/03/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;341;266;3
1175366;1;Jonny Bairstow;297433;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;4;31/03/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;151;7;8
1175366;1;Jonny Bairstow;297433;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;2;four;4;FALSE;;6;31/03/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;89;331;5
1175366;1;Jonny Bairstow;297433;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;3;four;4;FALSE;;6;31/03/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;18;113;7
1304106;1;Jonny Bairstow;297433;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;3;six;6;FALSE;;3;13/05/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;338;82;2
1304106;1;Jonny Bairstow;297433;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;1;four;4;FALSE;;6;13/05/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;134;7;8
1304106;1;Jonny Bairstow;297433;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;3;six;6;FALSE;;6;13/05/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;206;358;4
1304106;1;Jonny Bairstow;297433;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;6;six;6;FALSE;;6;13/05/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;326;66;2
1304106;1;Jonny Bairstow;297433;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;7;six;6;FALSE;;6;13/05/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;354;129;2
1254073;1;Jos Buttler;308967;Rajasthan Royals;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;1;22/04/2021;2021;Wankhede Stadium, Mumbai;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;340;275;3
1254073;1;Jos Buttler;308967;Rajasthan Royals;Mohammed Siraj;940973;Royal Challengers Bangalore;6;four;4;FALSE;;1;22/04/2021;2021;Wankhede Stadium, Mumbai;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;339;274;3
1304059;1;Jos Buttler;308967;Rajasthan Royals;Mohammed Siraj;940973;Royal Challengers Bangalore;5;six;6;FALSE;;19;05/04/2022;2022;Wankhede Stadium, Mumbai;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;252;346;4
1304059;1;Jos Buttler;308967;Rajasthan Royals;Mohammed Siraj;940973;Royal Challengers Bangalore;6;six;6;FALSE;;19;05/04/2022;2022;Wankhede Stadium, Mumbai;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;114;354;5
1136584;2;Suresh Raina;33335;Chennai Super Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;5;25/04/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Chennai Super Kings;Chennai Super Kings;LHB;RMF;pace bowler;4;1;4;TRUE;349;240;3
1136595;2;Suresh Raina;33335;Chennai Super Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;4;six;6;FALSE;;7;05/05/2018;2018;Maharashtra Cricket Association Stadium, Pune;India;Chennai Super Kings;Chennai Super Kings;LHB;RMF;pace bowler;6;1;6;TRUE;135;358;5
1136591;2;Hardik Pandya;625371;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;7;four;4;FALSE;;17;01/05/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Royal Challengers Bangalore;Mumbai Indians;RHB;RMF;pace bowler;4;1;4;TRUE;36;280;6
1175362;1;Hardik Pandya;625371;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;4;four;4;FALSE;;18;28/03/2019;2019;M Chinnaswamy Stadium, Bangalore;India;Mumbai Indians;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;350;90;2
1175362;1;Hardik Pandya;625371;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;3;six;6;FALSE;;20;28/03/2019;2019;M Chinnaswamy Stadium, Bangalore;India;Mumbai Indians;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;200;362;4
1175362;1;Hardik Pandya;625371;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;6;six;6;FALSE;;20;28/03/2019;2019;M Chinnaswamy Stadium, Bangalore;India;Mumbai Indians;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;351;238;3
1178406;2;Hardik Pandya;625371;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;2;four;4;FALSE;;18;15/04/2019;2019;Wankhede Stadium, Mumbai;India;Mumbai Indians;Mumbai Indians;RHB;RMF;pace bowler;4;1;4;TRUE;194;361;4
1136579;1;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;6;six;6;FALSE;;13;21/04/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Royal Challengers Bangalore;Royal Challengers Bangalore;LHB;RMF;pace bowler;6;1;6;TRUE;193;361;4
1136579;1;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;2;six;6;FALSE;;18;21/04/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Royal Challengers Bangalore;Royal Challengers Bangalore;LHB;RMF;pace bowler;6;1;6;TRUE;12;153;7
1136579;1;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;6;six;6;FALSE;;18;21/04/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Royal Challengers Bangalore;Royal Challengers Bangalore;LHB;RMF;pace bowler;6;1;6;TRUE;198;361;4
1136605;1;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;3;six;6;FALSE;;8;12/05/2018;2018;Feroz Shah Kotla, Delhi;India;Royal Challengers Bangalore;Royal Challengers Bangalore;LHB;RMF;pace bowler;6;1;6;TRUE;27;268;6
1136605;1;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;4;six;6;FALSE;;8;12/05/2018;2018;Feroz Shah Kotla, Delhi;India;Royal Challengers Bangalore;Royal Challengers Bangalore;LHB;RMF;pace bowler;6;1;6;TRUE;265;340;4
1216505;2;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;8;four;4;FALSE;;19;02/11/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Delhi Capitals;Delhi Capitals;LHB;RMF;pace bowler;4;1;4;TRUE;191;0;1
1216519;1;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;1;six;7;FALSE;;19;05/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Delhi Capitals;Royal Challengers Bangalore;LHB;RMF;pace bowler;6;1;7;TRUE;29;66;7
1254079;2;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;20;27/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Royal Challengers Bangalore;Delhi Capitals;LHB;RMF;pace bowler;4;1;4;TRUE;263;30;1
1254079;2;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;6;four;4;FALSE;;20;27/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Royal Challengers Bangalore;Delhi Capitals;LHB;RMF;pace bowler;4;1;4;TRUE;350;159;2
1304073;2;Rishabh Pant;931581;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;2;six;6;FALSE;;17;16/04/2022;2022;Wankhede Stadium, Mumbai;India;Royal Challengers Bangalore;Delhi Capitals;LHB;RMF;pace bowler;6;1;6;TRUE;10;247;6
1254063;2;Rashid Khan;793463;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;1;six;6;FALSE;;19;14/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Royal Challengers Bangalore;Sunrisers Hyderabad;RHB;RMF;pace bowler;6;1;6;TRUE;14;110;7
1254095;1;Rashid Khan;793463;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;2;four;4;FALSE;;19;06/10/2021;2021;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Sunrisers Hyderabad;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;48;56;7
1136574;1;Rohit Sharma;34102;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;3;six;6;FALSE;;18;17/04/2018;2018;Wankhede Stadium, Mumbai;India;Mumbai Indians;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;346;263;3
1175362;1;Rohit Sharma;34102;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;6;four;4;FALSE;;5;28/03/2019;2019;M Chinnaswamy Stadium, Bangalore;India;Mumbai Indians;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;146;357;5
1178406;2;Rohit Sharma;34102;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;2;six;6;FALSE;;4;15/04/2019;2019;Wankhede Stadium, Mumbai;India;Mumbai Indians;Mumbai Indians;RHB;RMF;pace bowler;6;1;6;TRUE;33;59;7
1178406;2;Rohit Sharma;34102;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;6;four;4;FALSE;;4;15/04/2019;2019;Wankhede Stadium, Mumbai;India;Mumbai Indians;Mumbai Indians;RHB;RMF;pace bowler;4;1;4;TRUE;21;252;6
1254058;1;Rohit Sharma;34102;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;3;09/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;92;333;5
1254108;2;Rohit Sharma;34102;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;4;26/09/2021;2021;Dubai International Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Mumbai Indians;RHB;RMF;pace bowler;4;1;4;TRUE;181;358;4
1304064;1;Rohit Sharma;34102;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;2;09/04/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;273;337;4
1304064;1;Rohit Sharma;34102;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;3;six;6;FALSE;;4;09/04/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;319;311;4
1304064;1;Rohit Sharma;34102;Mumbai Indians;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;4;09/04/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;332;279;3
1175366;1;David Warner;219889;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;2;six;6;FALSE;;18;31/03/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Royal Challengers Bangalore;LHB;RMF;pace bowler;6;1;6;TRUE;256;349;4
1175366;1;David Warner;219889;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;4;four;4;FALSE;;20;31/03/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Royal Challengers Bangalore;LHB;RMF;pace bowler;4;1;4;TRUE;322;68;2
1237178;2;David Warner;219889;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;1;four;4;FALSE;;6;06/11/2020;2020;Sheikh Zayed Stadium, Abu Dhabi;United Arab Emirates;Sunrisers Hyderabad;Sunrisers Hyderabad;LHB;RMF;pace bowler;4;1;4;TRUE;343;249;3
1237178;2;David Warner;219889;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;2;four;4;FALSE;;6;06/11/2020;2020;Sheikh Zayed Stadium, Abu Dhabi;United Arab Emirates;Sunrisers Hyderabad;Sunrisers Hyderabad;LHB;RMF;pace bowler;4;1;4;TRUE;345;125;2
1254063;2;David Warner;219889;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;4;four;4;FALSE;;6;14/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Royal Challengers Bangalore;Sunrisers Hyderabad;LHB;RMF;pace bowler;4;1;4;TRUE;273;33;1
1254063;2;David Warner;219889;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;6;14/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Royal Challengers Bangalore;Sunrisers Hyderabad;LHB;RMF;pace bowler;4;1;4;TRUE;36;294;6
1304073;2;David Warner;219889;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;1;four;4;FALSE;;5;16/04/2022;2022;Wankhede Stadium, Mumbai;India;Royal Challengers Bangalore;Delhi Capitals;LHB;RMF;pace bowler;4;1;4;TRUE;200;354;4
1237178;2;Jason Holder;391485;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;2;four;4;FALSE;;19;06/11/2020;2020;Sheikh Zayed Stadium, Abu Dhabi;United Arab Emirates;Sunrisers Hyderabad;Sunrisers Hyderabad;RHB;RMF;pace bowler;4;1;4;TRUE;125;7;8
1136611;2;Shikhar Dhawan;28235;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;1;six;6;FALSE;;5;17/05/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Royal Challengers Bangalore;Sunrisers Hyderabad;LHB;RMF;pace bowler;6;1;6;TRUE;37;283;6
1216505;2;Shikhar Dhawan;28235;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;1;four;4;FALSE;;4;02/11/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Delhi Capitals;Delhi Capitals;LHB;RMF;pace bowler;4;1;4;TRUE;221;353;4
1216519;1;Shikhar Dhawan;28235;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;2;four;4;FALSE;;7;05/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Delhi Capitals;Royal Challengers Bangalore;LHB;RMF;pace bowler;4;1;4;TRUE;26;277;6
1254101;1;Shikhar Dhawan;28235;Delhi Capitals;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;2;08/10/2021;2021;Dubai International Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;LHB;RMF;pace bowler;4;1;4;TRUE;34;70;7
1304106;1;Shikhar Dhawan;28235;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;1;four;4;FALSE;;3;13/05/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Royal Challengers Bangalore;LHB;RMF;pace bowler;4;1;4;TRUE;344;126;2
1136589;2;Nitish Rana;604527;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;3;four;4;TRUE;retired not out (hurt);17;29/04/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Kolkata Knight Riders;Kolkata Knight Riders;LHB;RMF;pace bowler;4;1;4;TRUE;342;108;2
1178410;2;Nitish Rana;604527;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;6;four;4;FALSE;;6;19/04/2019;2019;Eden Gardens, Kolkata;India;Royal Challengers Bangalore;Kolkata Knight Riders;LHB;RMF;pace bowler;4;1;4;TRUE;355;115;2
1178410;2;Nitish Rana;604527;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;1;four;4;FALSE;;8;19/04/2019;2019;Eden Gardens, Kolkata;India;Royal Challengers Bangalore;Kolkata Knight Riders;LHB;RMF;pace bowler;4;1;4;TRUE;343;270;3
1178410;2;Nitish Rana;604527;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;7;four;4;FALSE;;10;19/04/2019;2019;Eden Gardens, Kolkata;India;Royal Challengers Bangalore;Kolkata Knight Riders;LHB;RMF;pace bowler;4;1;4;TRUE;22;257;6
1216540;2;Nitish Rana;604527;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;2;four;4;FALSE;;5;12/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;LHB;RMF;pace bowler;4;1;4;TRUE;9;195;6
1304077;2;Krunal Pandya;471342;Lucknow Super Giants;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;6;19/04/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Royal Challengers Bangalore;Lucknow Super Giants;LHB;RMF;pace bowler;4;1;4;TRUE;202;362;4
1304077;2;Krunal Pandya;471342;Lucknow Super Giants;Mohammed Siraj;940973;Royal Challengers Bangalore;6;four;4;FALSE;;6;19/04/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Royal Challengers Bangalore;Lucknow Super Giants;LHB;RMF;pace bowler;4;1;4;TRUE;346;307;3
1216531;2;Mayank Agarwal;398438;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;7;15/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Kings XI Punjab;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;16;131;7
1254090;2;Mayank Agarwal;398438;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;3;four;4;FALSE;;15;03/10/2021;2021;Sharjah Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;147;0;8
1304049;2;Mayank Agarwal;398438;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;3;wide;5;FALSE;;2;27/03/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Punjab Kings;Punjab Kings;RHB;RMF;pace bowler;0;0;5;TRUE;0;0;0
1304049;2;Mayank Agarwal;398438;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;6;four;4;FALSE;;2;27/03/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Punjab Kings;Punjab Kings;RHB;RMF;pace bowler;4;1;4;TRUE;43;65;7
1304049;2;Mayank Agarwal;398438;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;7;wide;5;FALSE;;2;27/03/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Punjab Kings;Punjab Kings;RHB;RMF;pace bowler;0;0;5;TRUE;0;0;0
1304049;2;Mayank Agarwal;398438;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;3;six;6;FALSE;;4;27/03/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Punjab Kings;Punjab Kings;RHB;RMF;pace bowler;6;1;6;TRUE;170;362;5
1304049;2;Mayank Agarwal;398438;Punjab Kings;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;4;27/03/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Punjab Kings;Punjab Kings;RHB;RMF;pace bowler;4;1;4;TRUE;353;246;3
1175369;2;Steven Smith;267192;Rajasthan Royals;Mohammed Siraj;940973;Royal Challengers Bangalore;7;six;6;FALSE;;17;02/04/2019;2019;Sawai Mansingh Stadium, Jaipur;India;Rajasthan Royals;Rajasthan Royals;RHB;RMF;pace bowler;6;1;6;TRUE;350;287;3
1136589;2;Dinesh Karthik;30045;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;8;four;4;FALSE;;17;29/04/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RMF;pace bowler;4;1;4;TRUE;25;266;6
1136589;2;Dinesh Karthik;30045;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;2;six;6;FALSE;;19;29/04/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RMF;pace bowler;6;1;6;TRUE;131;353;5
1136599;1;Wriddhiman Saha;279810;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;3;six;6;FALSE;;19;07/05/2018;2018;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Royal Challengers Bangalore;RHB;RMF;pace bowler;6;1;6;TRUE;150;361;5
1216502;2;Wriddhiman Saha;279810;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;2;four;4;FALSE;;6;31/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Sunrisers Hyderabad;Sunrisers Hyderabad;RHB;RMF;pace bowler;4;1;4;TRUE;234;348;4
1216502;2;Wriddhiman Saha;279810;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;5;six;6;FALSE;;6;31/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Sunrisers Hyderabad;Sunrisers Hyderabad;RHB;RMF;pace bowler;6;1;6;TRUE;331;43;2
1254063;2;Wriddhiman Saha;279810;Sunrisers Hyderabad;Mohammed Siraj;940973;Royal Challengers Bangalore;6;bye;4;FALSE;;1;14/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Royal Challengers Bangalore;Sunrisers Hyderabad;RHB;RMF;pace bowler;0;1;0;TRUE;0;0;0
1304089;2;Wriddhiman Saha;279810;Gujarat Titans;Mohammed Siraj;940973;Royal Challengers Bangalore;4;four;4;FALSE;;6;30/04/2022;2022;Brabourne Stadium, Mumbai;India;Gujarat Titans;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;12;263;6
1304089;2;Wriddhiman Saha;279810;Gujarat Titans;Mohammed Siraj;940973;Royal Challengers Bangalore;7;four;4;FALSE;;6;30/04/2022;2022;Brabourne Stadium, Mumbai;India;Gujarat Titans;Royal Challengers Bangalore;RHB;RMF;pace bowler;4;1;4;TRUE;343;323;3
1136589;2;Robin Uthappa;35582;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;5;four;4;FALSE;;9;29/04/2018;2018;M Chinnaswamy Stadium, Bengaluru;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RMF;pace bowler;4;1;4;TRUE;252;16;1
1175372;2;Robin Uthappa;35582;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;2;four;4;FALSE;;7;05/04/2019;2019;M Chinnaswamy Stadium, Bangalore;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RMF;pace bowler;4;1;4;TRUE;14;85;7
1175372;2;Robin Uthappa;35582;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;4;four;4;FALSE;;7;05/04/2019;2019;M Chinnaswamy Stadium, Bangalore;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RMF;pace bowler;4;1;4;TRUE;265;11;1
1175372;2;Robin Uthappa;35582;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;4;four;4;FALSE;;9;05/04/2019;2019;M Chinnaswamy Stadium, Bangalore;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RMF;pace bowler;4;1;4;TRUE;49;324;5
1175372;2;Robin Uthappa;35582;Kolkata Knight Riders;Mohammed Siraj;940973;Royal Challengers Bangalore;7;four;4;FALSE;;9;05/04/2019;2019;M Chinnaswamy Stadium, Bangalore;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RMF;pace bowler;4;1;4;TRUE;98;17;8
